name,num_nodes,true_clusters,pf1,nmi,ari
jingyin,204,12,0.5183471074380166,0.50875,0.38421
hongyuanchen,458,3,0.5115735291809863,0.06050,0.01181
jietang,1198,43,0.36659370790840873,0.48274,0.28616
minhu,526,23,0.2585661393470212,0.53869,0.17221
feichen,1412,79,0.1922087698387805,0.49927,0.15084
hongjunsong,268,4,0.5255838210581213,0.29914,0.14887
binzhou,1529,95,0.20070316971464394,0.50952,0.14871
